laptop_ID,Company,Product,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price_euros,screen_width,screen_height,IPS Panel,CPU Brand,CPU GHz,MemoryAmount,MemoryType
434,Dell,Latitude 5480,Ultrabook,14.0,Full HD 1920x1080,Intel Core i7 7600U 2.8GHz,8,256GB SSD,Intel,Linux,1.6,1099.0,1920,1080,0,Intel,2.8,256,SSD
435,HP,Omen 17-w207nv,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,12,256GB SSD +  1TB HDD,Nvidia,Windows 10,3.35,1999.0,1920,1080,0,Intel,2.8,256,SSD
436,Mediacom,FlexBook Edge,2 in 1 Convertible,11.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Celeron Dual Core N3350 1.1GHz,4,32GB SSD,Intel,Windows 10,1.16,299.0,1920,1080,1,Intel,1.1,32,SSD
437,Samsung,Chromebook 3,Netbook,11.6,1366x768,Intel Celeron Dual Core N3060 1.6GHz,4,16GB Flash Storage,Intel,Chrome OS,1.15,269.0,1366,768,0,Intel,1.6,16,Flash
438,Lenovo,Thinkpad 13,Notebook,13.3,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Intel,Windows 10,1.4,1010.0,1920,1080,1,Intel,2.7,256,SSD
439,Lenovo,IdeaPad 320s-14IKB,Notebook,14.0,IPS Panel Full HD 1920x1080,Intel Core i3 7130U 2.7GHz,4,128GB SSD,Intel,Windows 10,1.7,599.0,1920,1080,1,Intel,2.7,128,SSD
440,Lenovo,Thinkpad T570,Workstation,15.6,IPS Panel 4K Ultra HD 3840x2160,Intel Core i7 7600U 2.8GHz,16,512GB SSD,Nvidia,Windows 10,2.3,2445.0,3840,2160,1,Intel,2.8,512,SSD
441,Lenovo,Thinkpad P51,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7820HQ 2.9GHz,16,512GB SSD,Nvidia,Windows 10,2.5,2449.0,1920,1080,0,Intel,2.9,512,SSD
442,Asus,Rog Strix,Gaming,17.3,Full HD 1920x1080,AMD Ryzen 1600 3.2GHz,8,256GB SSD +  1TB HDD,AMD,Windows 10,3.2,1695.0,1920,1080,0,AMD,3.2,256,SSD
443,HP,15-ra044nv (N3060/4GB/500GB/W10),Notebook,15.6,1366x768,Intel Celeron Dual Core N3060 1.6GHz,4,500GB HDD,Intel,Windows 10,2.1,347.0,1366,768,0,Intel,1.6,500,HDD
444,Google,Pixelbook (Core,Ultrabook,12.3,Touchscreen 2400x1600,Intel Core i7 7Y75 1.3GHz,16,512GB SSD,Intel,Chrome OS,1.1,2199.0,2400,1600,0,Intel,1.3,512,SSD
445,Lenovo,ThinkPad T470s,Ultrabook,14.0,2560x1440,Intel Core i7 7500U 2.7GHz,24,512GB SSD,Intel,Windows 10,1.32,2382.0,2560,1440,0,Intel,2.7,512,SSD
446,Asus,VivoBook Max,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4,256GB SSD,Intel,Linux,2.0,559.0,1920,1080,0,Intel,2.5,256,SSD
447,Lenovo,IdeaPad 320-15AST,Notebook,17.3,1600x900,AMD A6-Series 9220 2.5GHz,8,1TB HDD,AMD,Windows 10,2.8,519.0,1600,900,0,AMD,2.5,1000,HDD
448,Dell,Inspiron 5570,Notebook,15.6,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,4,256GB SSD,AMD,Windows 10,2.2,749.0,1920,1080,0,Intel,1.6,256,SSD
449,Lenovo,ThinkPad X270,Ultrabook,12.5,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel,Windows 10,1.36,1429.0,1920,1080,1,Intel,2.5,256,SSD
450,Lenovo,IdeaPad 320-15IAP,Notebook,15.6,Full HD 1920x1080,Intel Pentium Quad Core N4200 1.1GHz,4,128GB SSD,Intel,Windows 10,2.2,349.0,1920,1080,0,Intel,1.1,128,SSD
451,HP,Omen 15-AX205na,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,128GB SSD +  1TB HDD,Nvidia,Windows 10,2.2,1099.0,1920,1080,1,Intel,2.8,128,SSD
452,Dell,Latitude 5480,Notebook,14.0,Full HD 1920x1080,Intel Core i5 7440HQ 2.8GHz,8,256GB SSD,Nvidia,Windows 10,1.64,1179.0,1920,1080,0,Intel,2.8,256,SSD
453,Acer,Aspire ES1-572,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4,500GB HDD,Intel,Linux,2.4,441.8,1366,768,0,Intel,2.5,500,HDD
454,Dell,Precision 3520,Workstation,15.6,Full HD 1920x1080,Intel Xeon E3-1505M V6 3GHz,8,64GB Flash Storage +  1TB HDD,Nvidia,Windows 10,2.23,1993.0,1920,1080,0,Intel,3.0,64,Flash
455,MSI,GV62 7RD-1686NL,Gaming,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8,256GB SSD,Nvidia,Windows 10,2.2,1027.74,1920,1080,0,Intel,2.5,256,SSD
456,Microsoft,Surface Laptop,Ultrabook,13.5,Touchscreen 2256x1504,Intel Core i7 7660U 2.5GHz,16,512GB SSD,Intel,Windows 10,1.25,2589.0,2256,1504,0,Intel,2.5,512,SSD
457,HP,15-bs024nv (i5-7200U/8GB/128GB/W10),Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,8,128GB SSD,Intel,Windows 10,1.91,589.0,1366,768,0,Intel,2.5,128,SSD
458,Dell,Precision 3520,Workstation,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6820HQ 2.7GHz,16,256GB SSD,Nvidia,Windows 10,2.17,1975.0,1920,1080,1,Intel,2.7,256,SSD
459,HP,ProBook 650,Workstation,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7820HQ 2.9GHz,8,512GB SSD,Intel,Windows 10,2.31,1534.0,1920,1080,1,Intel,2.9,512,SSD
460,Lenovo,ThinkPad T470,Notebook,14.0,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel,Windows 10,1.65,1345.0,1920,1080,0,Intel,2.5,256,SSD
461,Dell,Inspiron 5570,Notebook,15.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8,128GB SSD +  1TB HDD,AMD,Windows 10,2.36,979.0,1920,1080,0,Intel,1.8,128,SSD
462,Dell,Inspiron 3168,2 in 1 Convertible,11.6,Touchscreen 1366x768,Intel Pentium Quad Core N3710 1.6GHz,4,500GB HDD,Intel,Windows 10,1.47,479.0,1366,768,0,Intel,1.6,500,HDD
463,Dell,Alienware 17,Notebook,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.7GHz,8,1TB HDD,Nvidia,Windows 10,4.42,2046.0,1920,1080,1,Intel,2.7,1000,HDD
464,Microsoft,Surface Laptop,Ultrabook,13.5,Touchscreen 2256x1504,Intel Core M m3-7Y30 2.2GHz,4,128GB SSD,Intel,Windows 10,1.252,989.0,2256,1504,0,Intel,2.2,128,SSD
465,Microsoft,Surface Laptop,Ultrabook,13.5,Touchscreen 2256x1504,Intel Core i7 7660U 2.5GHz,8,256GB SSD,Intel,Windows 10,1.25,1799.0,2256,1504,0,Intel,2.5,256,SSD
466,HP,17-BS092ND (i3-6006U/8GB/256GB/W10),Notebook,17.3,1600x900,Intel Core i3 6006U 2GHz,8,256GB SSD,Intel,Windows 10,2.5,639.9,1600,900,0,Intel,2.0,256,SSD
467,Acer,Aspire E5-576G,Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,4,1TB HDD,Nvidia,Windows 10,2.23,544.0,1920,1080,0,Intel,2.0,1000,HDD
468,Acer,TravelMate B,Netbook,11.6,1366x768,Intel Celeron Dual Core N3060 1.6GHz,4,128GB SSD,Intel,Windows 10,1.4,435.0,1366,768,0,Intel,1.6,128,SSD
469,Asus,Pro P2540UA-AB51,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,1TB HDD,Intel,Windows 10,2.37,749.0,1920,1080,0,Intel,2.5,1000,HDD
470,Lenovo,IdeaPad 510s-14IKB,Notebook,14.0,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,512GB SSD,AMD,No OS,1.5,799.0,1920,1080,1,Intel,2.7,512,SSD
471,Lenovo,Thinkpad P51,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7820HQ 2.9GHz,8,256GB SSD,Nvidia,Windows 10,2.67,2090.0,1920,1080,0,Intel,2.9,256,SSD
472,Asus,X541NA-PD1003Y (N4200/4GB/500GB/W10),Notebook,15.6,1366x768,Intel Pentium Quad Core N4200 1.1GHz,4,500GB HDD,Intel,Windows 10,2.0,304.0,1366,768,0,Intel,1.1,500,HDD
473,Acer,Aspire 5,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4,500GB HDD,Nvidia,Windows 10,2.2,469.0,1366,768,0,Intel,2.0,500,HDD
474,Dell,Inspiron 5570,Notebook,15.6,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,2TB HDD,AMD,Windows 10,2.02,759.0,1920,1080,0,Intel,1.6,2000,HDD
475,HP,Omen 17-an006nv,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,12,1TB HDD,Nvidia,Windows 10,3.78,1699.0,1920,1080,1,Intel,2.8,1000,HDD
476,Lenovo,Thinkpad T460s,Ultrabook,14.0,IPS Panel Quad HD+ 2560x1440,Intel Core i7 6600U 2.6GHz,12,256GB SSD,Intel,Windows 10,1.4,1858.0,2560,1440,1,Intel,2.6,256,SSD
477,HP,Spectre x360,2 in 1 Convertible,13.3,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 8550U 1.8GHz,8,512GB SSD,Intel,Windows 10,1.29,1999.0,3840,2160,1,Intel,1.8,512,SSD
478,HP,ZBook 15u,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,500GB HDD,AMD,Windows 10,1.9,1154.0,1920,1080,0,Intel,2.5,500,HDD
479,Google,Pixelbook (Core,Ultrabook,12.3,Touchscreen 2400x1600,Intel Core i5 7Y57 1.2GHz,8,128GB SSD,Intel,Chrome OS,1.1,1275.0,2400,1600,0,Intel,1.2,128,SSD
480,Dell,Latitude 7390,Ultrabook,13.3,Full HD / Touchscreen 1920x1080,Intel Core i5 8250U 1.6GHz,8,256GB SSD,Intel,Windows 10,1.42,1841.85,1920,1080,0,Intel,1.6,256,SSD
481,Asus,ZenBook Pro,Notebook,15.6,IPS Panel 4K Ultra HD 3840x2160,Intel Core i7 6700HQ 2.6GHz,12,128GB SSD +  1TB HDD,Intel,Windows 10,2.06,1299.0,3840,2160,1,Intel,2.6,128,SSD
482,Dell,Latitude E5470,Notebook,14.0,1366x768,Intel Core i3 6100U 2.3GHz,8,128GB SSD,Intel,Windows 10,1.79,740.0,1366,768,0,Intel,2.3,128,SSD
483,Dell,Precision M5520,Workstation,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,256GB SSD,Nvidia,Windows 10,1.78,2408.0,1920,1080,0,Intel,2.8,256,SSD
484,Lenovo,Thinkpad T470,Notebook,14.0,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,180GB SSD,Intel,Windows 10,1.7,1364.0,1920,1080,0,Intel,2.5,180,SSD
485,Dell,Inspiron 3576,Notebook,15.6,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,1TB HDD,AMD,Windows 10,2.2,675.0,1920,1080,0,Intel,1.6,1000,HDD
486,Toshiba,Portege X30-D-10J,Notebook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel,Windows 10,1.05,1672.0,1920,1080,1,Intel,2.5,256,SSD
487,Dell,Inspiron 7570,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8,512GB SSD,Nvidia,Windows 10,2.16,1262.0,1920,1080,1,Intel,1.8,512,SSD
488,Dell,Vostro 3568,Notebook,15.6,1366x768,Intel Core i3 7100U 2.4GHz,4,1TB HDD,Intel,Windows 10,2.18,586.6,1366,768,0,Intel,2.4,1000,HDD
489,HP,ProBook 430,Notebook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,4,128GB SSD,Intel,Windows 10,1.49,726.0,1920,1080,1,Intel,1.6,128,SSD
490,Chuwi,"Lapbook 15,6",Notebook,15.6,Full HD 1920x1080,Intel Atom x5-Z8350 1.44GHz,4,64GB Flash Storage,Intel,Windows 10,1.89,248.9,1920,1080,0,Intel,1.44,64,Flash
491,Lenovo,ThinkPad E570,Notebook,15.6,1366x768,Intel Core i3 6006U 2.0GHz,4,128GB SSD,Intel,Windows 10,2.3,565.0,1366,768,0,Intel,2.0,128,SSD
492,Lenovo,ThinkPad E480,Notebook,14.0,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,256GB SSD,Intel,Windows 10,1.75,1049.0,1920,1080,1,Intel,1.6,256,SSD
493,Dell,Precision 3520,Workstation,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6820HQ 2.7GHz,16,512GB SSD,Nvidia,Windows 10,2.17,2338.0,1920,1080,1,Intel,2.7,512,SSD
494,Dell,XPS 15,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,512GB SSD,Nvidia,Windows 10,2.06,1899.0,1920,1080,0,Intel,2.8,512,SSD
495,Lenovo,Thinkpad X270,Ultrabook,12.5,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,16,512GB SSD,Intel,Windows 10,1.36,1798.0,1920,1080,1,Intel,2.7,512,SSD
496,Asus,Zenbook UX390UA,Ultrabook,12.5,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,16,512GB SSD,Intel,Windows 10,0.91,1950.0,1920,1080,0,Intel,2.7,512,SSD
497,Lenovo,Thinkpad E570,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Nvidia,Windows 10,2.3,1011.99,1920,1080,1,Intel,2.5,256,SSD
498,Toshiba,Portege X30-D-10L,Ultrabook,13.3,Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,32,512GB SSD,Intel,Windows 10,1.05,2799.0,1920,1080,0,Intel,2.7,512,SSD
499,Asus,VivoBook Pro,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,128GB SSD +  1TB HDD,Nvidia,Windows 10,1.99,1350.0,1920,1080,0,Intel,2.8,128,SSD
500,Acer,Aspire 5,Notebook,15.6,1366x768,AMD A10-Series 9620P 2.5GHz,8,1TB HDD,AMD,Windows 10,2.2,579.0,1366,768,0,AMD,2.5,1000,HDD
501,Asus,Rog G752VL-UH71T,Gaming,17.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 6700HQ 2.6GHz,24,256GB SSD +  1TB HDD,Nvidia,Windows 10,4.33,1269.0,1920,1080,1,Intel,2.6,256,SSD
502,Lenovo,Thinkpad X260,Ultrabook,12.5,IPS Panel 1366x768,Intel Core i5 6200U 2.3GHz,8,180GB SSD,Intel,Windows 10,1.3,1099.0,1366,768,1,Intel,2.3,180,SSD
503,Lenovo,Ideapad 520-15IKBR,Notebook,15.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8,256GB SSD,Intel,Windows 10,2.17,898.9,1920,1080,0,Intel,1.8,256,SSD
504,HP,EliteBook 840,Notebook,14.0,Full HD 1920x1080,Intel Core i7 7600U 2.8GHz,8,1TB SSD,Intel,Windows 10,1.48,1749.0,1920,1080,0,Intel,2.8,1000,SSD
505,Lenovo,ThinkPad 13,Notebook,13.3,IPS Panel Full HD 1920x1080,Intel Core i3 7100U 2.4GHz,8,256GB SSD,Intel,Windows 10,1.4,949.0,1920,1080,1,Intel,2.4,256,SSD
506,Lenovo,ThinkPad L570,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel,Windows 10,2.3,911.0,1920,1080,1,Intel,2.5,256,SSD
507,Asus,VivoBook E201NA,Netbook,11.6,1366x768,Intel Celeron Dual Core N3350 1.1GHz,4,64GB Flash Storage,Intel,Windows 10,1.2,340.0,1366,768,0,Intel,1.1,64,Flash
508,HP,15-BS026nv (i5-7200U/8GB/256GB/Radeon,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,8,256GB SSD,AMD,Windows 10,1.91,618.99,1366,768,0,Intel,2.5,256,SSD
509,Lenovo,Yoga 920-13IKB,2 in 1 Convertible,13.9,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 8250U 1.6GHz,8,256GB SSD,Intel,Windows 10,1.4,1599.0,1920,1080,1,Intel,1.6,256,SSD
510,Lenovo,IdeaPad 320-14IAP,Notebook,14.0,1366x768,Intel Celeron Dual Core N3350 1.1GHz,4,500GB HDD,Intel,Windows 10,2.1,299.0,1366,768,0,Intel,1.1,500,HDD
511,Lenovo,Chromebook N23,Netbook,11.6,1366x768,Intel Celeron Dual Core N3060 1.6GHz,4,16GB SSD,Intel,Chrome OS,1.25,265.0,1366,768,0,Intel,1.6,16,SSD
512,Lenovo,ThinkPad 13,Notebook,13.3,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel,Windows 10,1.44,949.0,1920,1080,0,Intel,2.5,256,SSD
513,Asus,ZenBook UX510UX-CN211T,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,256GB SSD +  1TB HDD,Intel,Windows 10,2.0,1224.0,1920,1080,0,Intel,2.7,256,SSD
514,Acer,Aspire A515-51G-59QF,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,4,1TB HDD,Nvidia,Windows 10,2.2,613.0,1920,1080,1,Intel,1.6,1000,HDD
515,HP,Envy 13-AB002nv,Ultrabook,13.3,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,512GB SSD,Intel,Windows 10,1.34,1323.0,1920,1080,1,Intel,2.7,512,SSD
516,Lenovo,Legion Y520-15IKBN,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,256GB SSD +  1TB HDD,Nvidia,No OS,2.4,1149.0,1920,1080,1,Intel,2.8,256,SSD
517,Dell,XPS 13,Ultrabook,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,8,128GB SSD,Intel,Windows 10,1.29,899.0,1920,1080,1,Intel,2.5,128,SSD
518,Acer,Aspire A515-51G,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,4,500GB HDD,Nvidia,Windows 10,2.2,639.0,1920,1080,0,Intel,2.7,500,HDD
519,Dell,Vostro 5568,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,1TB HDD,Intel,Windows 10,2.18,836.0,1920,1080,0,Intel,2.5,1000,HDD
520,Dell,Inspiron 5570,Notebook,15.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,16,256GB SSD +  2TB HDD,AMD,Windows 10,2.2,1219.24,1920,1080,0,Intel,1.8,256,SSD
521,Xiaomi,Mi Notebook,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,16,256GB SSD,Nvidia,No OS,1.95,1399.95,1920,1080,1,Intel,1.8,256,SSD
522,Asus,VivoBook E12,Netbook,11.6,1366x768,Intel Celeron Dual Core N3350 1.1GHz,2,32GB Flash Storage,Intel,Windows 10,1.1,245.0,1366,768,0,Intel,1.1,32,Flash
523,HP,15-bs190od (i5-8250U/4GB/1TB/W10),Notebook,15.6,Touchscreen 1366x768,Intel Core i5 8250U 1.6GHz,4,1TB HDD,Intel,Windows 10,2.04,521.47,1366,768,0,Intel,1.6,1000,HDD
524,Asus,ROG Zephyrus,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,24,512GB SSD,Nvidia,Windows 10,2.24,2968.0,1920,1080,0,Intel,2.8,512,SSD
525,HP,Probook 450,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Nvidia,Windows 10,2.04,889.0,1920,1080,0,Intel,2.5,256,SSD
526,Asus,FX753VE-GC155T (i7-7700HQ/16GB/1TB,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,Nvidia,Windows 10,3.0,1504.0,1920,1080,0,Intel,2.8,256,SSD
527,Lenovo,Legion Y720-15IKB,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,256GB SSD +  1TB HDD,Nvidia,Windows 10,3.2,1399.0,1920,1080,1,Intel,2.8,256,SSD
528,HP,Spectre X360,Ultrabook,13.3,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Intel,Windows 10,1.32,1399.0,1920,1080,1,Intel,2.7,256,SSD
529,Dell,Latitude 5480,Notebook,14.0,Full HD 1920x1080,Intel Core i5 7300U 2.6GHz,8,256GB SSD,Intel,Windows 10,1.64,1279.73,1920,1080,0,Intel,2.6,256,SSD
530,HP,ProBook 440,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4,128GB SSD,Intel,Windows 10,1.63,689.0,1366,768,0,Intel,2.0,128,SSD
531,Dell,Inspiron 5770,Notebook,17.3,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,128GB SSD +  1TB HDD,AMD,Linux,2.8,889.0,1920,1080,1,Intel,1.6,128,SSD
532,Lenovo,ThinkPad L470,Notebook,14.0,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8,256GB SSD,Intel,Windows 7,2.02,1340.0,1920,1080,0,Intel,2.3,256,SSD
533,Lenovo,IdeaPad 320-15IKB,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,4,1TB HDD,Nvidia,Windows 10,2.2,799.0,1920,1080,0,Intel,2.7,1000,HDD
534,Lenovo,IdeaPad 320-15ISK,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,8,2TB HDD,Nvidia,No OS,2.2,459.0,1366,768,0,Intel,2.0,2000,HDD
535,Dell,Inspiron 3567,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4,500GB HDD,AMD,Windows 10,2.3,585.0,1920,1080,0,Intel,2.5,500,HDD
536,Dell,Latitude 5580,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7440HQ 2.8GHz,8,256GB SSD,Intel,Windows 10,1.9,1377.0,1920,1080,0,Intel,2.8,256,SSD
537,Dell,Alienware 17,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,128GB SSD +  1TB HDD,Nvidia,Windows 10,4.42,3012.77,1920,1080,1,Intel,2.8,128,SSD
538,Toshiba,Satellite Pro,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,500GB HDD,Intel,Windows 10,2.0,860.0,1920,1080,1,Intel,2.5,500,HDD
539,Asus,Zenbook UX510UW-FI095T,Notebook,15.6,IPS Panel 4K Ultra HD 3840x2160,Intel Core i7 7500U 2.7GHz,8,256GB SSD +  1TB HDD,Nvidia,Windows 10,2.0,1299.0,3840,2160,1,Intel,2.7,256,SSD
540,Mediacom,SmartBook Edge,Notebook,13.3,IPS Panel Full HD 1920x1080,Intel Celeron Quad Core N3450 1.1GHz,4,32GB SSD,Intel,Windows 10,1.2,369.0,1920,1080,1,Intel,1.1,32,SSD
541,Asus,ROG Strix,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8,128GB SSD +  1TB HDD,Nvidia,Windows 10,2.3,1649.0,1920,1080,1,Intel,2.5,128,SSD
542,Dell,Latitude 5580,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7600U 2.8GHz,8,256GB SSD,Nvidia,Windows 10,1.93,1369.0,1920,1080,0,Intel,2.8,256,SSD
543,Dell,Inspiron 5570,Notebook,15.6,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,256GB SSD,AMD,Windows 10,2.2,797.41,1920,1080,0,Intel,1.6,256,SSD
544,HP,250 G6,Notebook,15.6,Full HD 1920x1080,Intel Pentium Quad Core N3710 1.6GHz,4,256GB SSD,Intel,Windows 10,1.86,398.99,1920,1080,0,Intel,1.6,256,SSD
545,HP,Omen 15-ce006nv,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,12,1TB HDD,Nvidia,Windows 10,2.62,1799.0,1920,1080,0,Intel,2.8,1000,HDD
546,Lenovo,Thinkpad E470,Notebook,14.0,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Nvidia,Windows 10,1.87,859.0,1920,1080,1,Intel,2.7,256,SSD
547,Dell,XPS 13,Ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i7 8550U 1.8GHz,8,256GB SSD,Intel,Windows 10,1.2,1399.0,3200,1800,0,Intel,1.8,256,SSD
548,Dell,Vostro 5468,Notebook,14.0,Full HD 1920x1080,Intel Core i3 6006U 2GHz,4,128GB SSD,Intel,Windows 10,1.6,735.87,1920,1080,0,Intel,2.0,128,SSD
549,HP,Envy 13-AB020nr,Ultrabook,13.3,IPS Panel Quad HD+ 3200x1800,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Intel,Windows 10,1.34,1145.0,3200,1800,1,Intel,2.7,256,SSD
550,Acer,Aspire 7,Gaming,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8,1TB HDD,Nvidia,Linux,2.4,798.0,1920,1080,0,Intel,2.5,1000,HDD
551,Asus,VivoBook X540YA-XX519T,Notebook,15.6,1366x768,AMD E-Series 7110 1.8GHz,4,500GB HDD,AMD,Windows 10,2.0,349.0,1366,768,0,AMD,1.8,500,HDD
552,HP,ProBook 450,Notebook,15.6,Full HD 1920x1080,Intel Core i3 7100U 2.4GHz,4,128GB SSD,Intel,Windows 10,2.1,705.5,1920,1080,0,Intel,2.4,128,SSD
553,Lenovo,ThinkPad E470,Notebook,14.0,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4,500GB HDD,Intel,Windows 10,1.87,785.0,1920,1080,0,Intel,2.5,500,HDD
554,Lenovo,V310-15ISK (i5-6200U/4GB/1TB/FHD/No,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,4,1TB HDD,Intel,No OS,2.15,462.35,1920,1080,0,Intel,2.3,1000,HDD
555,HP,250 G6,Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,4,500GB HDD,Intel,Windows 10,1.86,397.0,1920,1080,0,Intel,2.0,500,HDD
556,Lenovo,ThinkPad T570,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,512GB SSD,Intel,Windows 10,1.99,1729.0,1920,1080,1,Intel,2.7,512,SSD
557,Lenovo,IdeaPad 320-15ISK,Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,4,128GB SSD,Intel,Windows 10,2.2,499.0,1920,1080,0,Intel,2.0,128,SSD
558,Dell,Latitude 5580,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel,Windows 10,1.9,1116.99,1920,1080,0,Intel,2.5,256,SSD
559,Dell,Alienware 17,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,Nvidia,Windows 10,4.42,2699.0,1920,1080,1,Intel,2.8,256,SSD
